movieId,tmdbId,budget,genres,homepage,keywords,original_language,original_title,overview,poster_path,backdrop_path,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
1090,13809,18000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",http://rocknrolla.warnerbros.com/,"[{""id"": 212, ""name"": ""london england""}, {""id"": 5606, ""name"": ""gang leader""}, {""id"": 10594, ""name"": ""money""}, {""id"": 10726, ""name"": ""gang""}, {""id"": 14536, ""name"": ""crime""}]",en,RockNRolla,"When a Russian mobster sets up a real estate scam that generates millions of pounds, various members of London's criminal underworld pursue their share of the fortune. Various shady characters, including Mr One-Two, Stella the accountant, and Johnny Quid, a druggie rock-star, try to claim their slice.",/i7eyngqjdvKB7NvrWtCjjTNNq8N.jpg,/wqCNT7txsPOMxwac3aO9JFEYYt1.jpg,31.887978,"[{""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Dark Castle Entertainment"", ""id"": 1786}, {""name"": ""Toff Guy Films"", ""id"": 2900}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",04-09-2008,25739015,114,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,"A story of sex, thugs and rock 'n roll.",RockNRolla,6.9,836
1091,1246,24000000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.rocky.com/,"[{""id"": 276, ""name"": ""philadelphia""}, {""id"": 396, ""name"": ""transporter""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 2416, ""name"": ""publicity""}, {""id"": 2792, ""name"": ""boxer""}, {""id"": 2968, ""name"": ""grave""}, {""id"": 3393, ""name"": ""tombstone""}, {""id"": 3586, ""name"": ""tv station""}, {""id"": 4487, ""name"": ""boxing match""}, {""id"": 4610, ""name"": ""comeback""}, {""id"": 4613, ""name"": ""training""}, {""id"": 5167, ""name"": ""restaurant owner""}, {""id"": 5378, ""name"": ""world champion""}, {""id"": 5379, ""name"": ""challenger""}, {""id"": 5380, ""name"": ""virtual fight""}, {""id"": 6066, ""name"": ""defeat""}, {""id"": 6067, ""name"": ""victory""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 155464, ""name"": ""over-the-hill fighter""}]",en,Rocky Balboa,"When he loses a highly publicized virtual boxing match to ex-champ Rocky Balboa, reigning heavyweight titleholder, Mason Dixon retaliates by challenging Rocky to a nationally televised, 10-round exhibition bout. To the surprise of his son and friends, Rocky agrees to come out of retirement and face an opponent who's faster, stronger and thirty years his junior.",/upC8KSyoqBUZf5AGTK6xECPuNI7.jpg,/9mwMaNeeqPXJviKk2UKLxFm9vUW.jpg,30.445257,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Rogue Marble"", ""id"": 696}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",20-12-2006,155721132,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,It ain't over 'til it's over.,Rocky Balboa,6.5,835
1092,86829,11000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",http://www.cbsfilms.com/inside-llewyn-davis/,"[{""id"": 6382, ""name"": ""folk music""}, {""id"": 6706, ""name"": ""performance""}, {""id"": 10228, ""name"": ""aspiring singer""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 159944, ""name"": ""recording""}, {""id"": 193419, ""name"": ""merchant marine""}, {""id"": 208992, ""name"": ""1960s""}]",en,Inside Llewyn Davis,"In Greenwich Village in the early 1960s, gifted but volatile folk musician Llewyn Davis struggles with money, relationships, and his uncertain future following the suicide of his singing partner.",/cjiE3mMvDSYqVBh1iTmPs3RNY3x.jpg,/6QOZ7RGucRJLGvm7TH5k2BN0xSp.jpg,36.319205,"[{""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""CBS Films"", ""id"": 5490}, {""name"": ""Anton Capital Entertainment (ACE)"", ""id"": 20664}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",06-10-2013,32935319,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Inside Llewyn Davis,7.2,834
1093,171274,20000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",http://inherentvicemovie.com/,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1228, ""name"": ""1970s""}, {""id"": 11168, ""name"": ""private investigator""}, {""id"": 11492, ""name"": ""smoking marijuana""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 208992, ""name"": ""1960s""}]",en,Inherent Vice,"In Los Angeles at the turn of the 1970s, drug-fueled detective Larry ""Doc"" Sportello investigates the disappearance of an ex-girlfriend.",/7XhdTcivvkNcdAXrEijgh0Eoabb.jpg,/zwC3N0QQC2OCPDz2UWKNoq5vXm7.jpg,45.742217,"[{""name"": ""Ghoulardi Film Company"", ""id"": 178}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""IAC Films"", ""id"": 93105}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",25-12-2014,11110975,148,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Under the paving stones, the beach!",Inherent Vice,6.5,833
1094,10312,50000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,"[{""id"": 428, ""name"": ""nurse""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 173339, ""name"": ""laughter""}]",en,Patch Adams,"Meet Patch Adams, a doctor who doesn't look, act or think like any doctor you've met before. For Patch, humor is the best medicine, and he's willing to do just anything to make his patients laugh - even if it means risking his own career.",/xN1aKur5ddWQSXTqvzDPJD2TCxe.jpg,/w5KgTa5LEokp1ki1zq4pyS3fkYy.jpg,35.537397,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Bungalow 78 Productions"", ""id"": 369}, {""name"": ""Blue Wolf"", ""id"": 10230}, {""name"": ""Farrell/Minoff"", ""id"": 10231}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",25-12-1998,202292902,115,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Laughter is contagious,Patch Adams,7,832
1095,59,32000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",,"[{""id"": 642, ""name"": ""robbery""}, {""id"": 848, ""name"": ""double life""}, {""id"": 851, ""name"": ""dual identity""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 1447, ""name"": ""indiana""}, {""id"": 1448, ""name"": ""distrust""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 2801, ""name"": ""self-defense""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 10235, ""name"": ""family relationships""}, {""id"": 10325, ""name"": ""mistaken identity""}, {""id"": 10738, ""name"": ""diner""}, {""id"": 10909, ""name"": ""lawyer""}, {""id"": 11578, ""name"": ""mobster""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 18083, ""name"": ""attempted robbery""}]",en,A History of Violence,An average family is thrust into the spotlight after the father commits a seemingly self-defense murder at his diner.,/rrc6GiAKHDrUjp8OmdVng9hRWBn.jpg,/5EEdDTV0IBxJ2J4jDUDvl076v7f.jpg,34.628738,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""DC Comics"", ""id"": 429}, {""name"": ""BenderSpink"", ""id"": 6363}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",23-09-2005,60740827,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Tom Stall had the perfect life... until he became a hero.,A History of Violence,6.9,832
1096,9767,52000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",https://www.uphe.com/movies/the-break-up,"[{""id"": 420, ""name"": ""bowling""}, {""id"": 520, ""name"": ""chicago""}, {""id"": 579, ""name"": ""american football""}, {""id"": 1439, ""name"": ""flat""}, {""id"": 1480, ""name"": ""baseball""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 10424, ""name"": ""tour guide""}, {""id"": 14602, ""name"": ""break-up""}, {""id"": 15478, ""name"": ""art gallery""}, {""id"": 41379, ""name"": ""argument""}, {""id"": 158427, ""name"": ""pool table""}, {""id"": 160960, ""name"": ""watching tv""}, {""id"": 162296, ""name"": ""ex-boyfriend ex-girlfriend relationship""}, {""id"": 191260, ""name"": ""dinner party""}, {""id"": 215485, ""name"": ""condominium""}]",en,The Break-Up,"Cohabitating couple Gary and Brooke find their once-blissful romance on the rocks when petty spats about lemons and dirty dishes mushroom into an all-out battle for custody of their upscale Chicago condo. An escalating argument ensues as Gary and Brooke continue to live under the same roof, all while cooking up schemes to drive each other off the premises.",/84AuLNXc9sEMXUJ3xAvHhpM3J8u.jpg,/guNbsLxTJUfFvDoZbGkP6eN8vkH.jpg,26.251217,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Mosaic Media Group"", ""id"": 748}, {""name"": ""Wild West Picture Show Productions"", ""id"": 2796}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",01-06-2006,204999686,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,. . . pick a side.,The Break-Up,5.6,832
1097,49526,35000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.premiumrush.com/,"[{""id"": 242, ""name"": ""new york""}, {""id"": 11719, ""name"": ""dirty cop""}, {""id"": 41663, ""name"": ""bicycle courier""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 181356, ""name"": ""race against the clock""}, {""id"": 207761, ""name"": ""cyclist""}, {""id"": 223183, ""name"": ""bike messenger""}]",en,Premium Rush,"In Manhattan, a bike messenger picks up an envelope that attracts the interest of a dirty cop, who pursues the cyclist throughout the city.",/haP8R490QeEzAJgRHuutIuG8KOG.jpg,/5I1VkAjzeo0arQQ7pFVymQsNrqN.jpg,17.709888,"[{""name"": ""Pariah Entertainment Group"", ""id"": 1271}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",24-08-2012,31083599,91,"[{""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Ride Like Hell,Premium Rush,6.2,832
1098,19912,40000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",http://www.TheFinalDestinationMovie.com/,"[{""id"": 830, ""name"": ""car race""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 4812, ""name"": ""plan""}, {""id"": 6315, ""name"": ""stock-car-race""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 10170, ""name"": ""premonition""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10629, ""name"": ""vision""}]",en,The Final Destination,"After a young man's premonition of a deadly race-car crash helps saves the lives of his peers, Death sets out to collect those who evaded their end.",/5vxXrr1MqGsT4NNeRITpfDnl4Rq.jpg,/tQabRmgDtyktWGK23GmcTj2kUgu.jpg,32.478077,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Practical Pictures"", ""id"": 48788}, {""name"": ""Parallel Zide"", ""id"": 48792}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",26-08-2009,186167139,82,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Rest In Pieces,The Final Destination,5.4,831
1099,9470,20000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 14, ""name"": ""Fantasy""}]",,"[{""id"": 780, ""name"": ""kung fu""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 10391, ""name"": ""mafia""}, {""id"": 11032, ""name"": ""defense""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 33699, ""name"": ""policeman""}, {""id"": 236316, ""name"": ""anarchic comedy""}]",cn,功夫,"Set in Canton, China in the 1940s, the story revolves in a town ruled by the Axe Gang, Sing who desperately wants to become a member. He stumbles into a slum ruled by eccentric landlords who turns out to be the greatest kung-fu masters in disguise. Sing's actions eventually cause the Axe Gang and the slumlords to engage in an explosive kung-fu battle. Only one side will win and only one hero will emerge as the greatest kung-fu master of all.",/exbyTbrvRUDKN2mcNEuVor4VFQW.jpg,/knGLovXkm31p071kbshxLqevB0N.jpg,13.658985,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",10-02-2004,100914445,99,"[{""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}]",Released,So many gangsters...so little time.,Kung Fu Hustle,7.2,831
1100,9023,80000000,"[{""id"": 37, ""name"": ""Western""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,"[{""id"": 3714, ""name"": ""human being""}, {""id"": 6089, ""name"": ""freedom""}, {""id"": 8241, ""name"": ""mustang""}, {""id"": 9823, ""name"": ""rivalry""}, {""id"": 9902, ""name"": ""wildlife""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 156234, ""name"": ""cavalry""}, {""id"": 158264, ""name"": ""indian war""}, {""id"": 158265, ""name"": ""eyebrow""}, {""id"": 158266, ""name"": ""wild horse""}]",en,Spirit: Stallion of the Cimarron,"As a wild stallion travels across the frontiers of the Old West, he befriends a young human and finds true love with a mare.",/rXhd4p6tHlgYHqRtn1wdrA2EZwQ.jpg,/yHGTmWArR2lyCG4ZxwE3hDZSP4N.jpg,41.670544,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""DreamWorks Animation"", ""id"": 521}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",24-05-2002,122563539,83,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Leader. Hero. Legend.,Spirit: Stallion of the Cimarron,7.4,831
1101,2666,27000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",,"[{""id"": 634, ""name"": ""soul""}, {""id"": 2116, ""name"": ""sleep""}, {""id"": 2887, ""name"": ""manipulation""}, {""id"": 2964, ""name"": ""future""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 4630, ""name"": ""chaos""}, {""id"": 10937, ""name"": ""memory""}, {""id"": 12965, ""name"": ""duel""}, {""id"": 33465, ""name"": ""parallel world""}, {""id"": 178657, ""name"": ""tech noir""}, {""id"": 185199, ""name"": ""matrix""}, {""id"": 207268, ""name"": ""neo-noir""}, {""id"": 214730, ""name"": ""retrofuturism""}]",en,Dark City,"A man struggles with memories of his past, including a wife he cannot remember, in a nightmarish world with no sun and run by beings with telekinetic powers who seek the souls of humans.",/AdBe2ow8hdlT2aLBYuUjs0Xkqkw.jpg,/bmAzESah8IUNRQX5MqeyUrhE5Pr.jpg,39.324831,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Mystery Clock Cinema"", ""id"": 908}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",27-02-1998,27200316,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A world where the night never ends.,Dark City,7.2,828
1102,26388,1987650,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",http://www.experienceburied.com/index.html,"[{""id"": 1533, ""name"": ""isolation""}, {""id"": 1909, ""name"": ""coffin""}, {""id"": 4776, ""name"": ""race against time""}, {""id"": 7172, ""name"": ""buried alive""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 13015, ""name"": ""terrorism""}, {""id"": 15017, ""name"": ""danger""}, {""id"": 15156, ""name"": ""cell phone""}, {""id"": 18034, ""name"": ""desert""}, {""id"": 157902, ""name"": ""psychological""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 206219, ""name"": ""captivity""}, {""id"": 206687, ""name"": ""chases and races""}, {""id"": 206690, ""name"": ""mind and soul""}, {""id"": 206704, ""name"": ""confined""}]",en,Buried,Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it's a race against time to escape this claustrophobic death trap.,/splPNB0vAoNlb8l5WYxz2E3FK2G.jpg,/3GrCggVsUD3DT6UyyuB5Xdx3Sma.jpg,32.841229,"[{""name"": ""Studio 37"", ""id"": 2577}, {""name"": ""Versus Entertainment"", ""id"": 11564}, {""name"": ""The Safran Company"", ""id"": 11565}, {""name"": ""Dark Trick Films"", ""id"": 11566}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",24-09-2010,19152480,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"170,000 sq miles of desert. 90 minutes of oxygen. No way out.",Buried,6.6,827
1103,796,10500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",,"[{""id"": 213, ""name"": ""upper class""}, {""id"": 459, ""name"": ""sexual obsession""}, {""id"": 572, ""name"": ""sex""}, {""id"": 622, ""name"": ""bet""}, {""id"": 625, ""name"": ""sadistic""}, {""id"": 726, ""name"": ""drug abuse""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 2045, ""name"": ""cynic""}, {""id"": 2150, ""name"": ""cocaine""}, {""id"": 2389, ""name"": ""virgin""}, {""id"": 2887, ""name"": ""manipulation""}, {""id"": 3182, ""name"": ""seduction""}, {""id"": 3452, ""name"": ""love letter""}, {""id"": 3551, ""name"": ""private school""}, {""id"": 6139, ""name"": ""innocence""}, {""id"": 6782, ""name"": ""addiction""}, {""id"": 9673, ""name"": ""love""}, {""id"": 157154, ""name"": ""psychotherapy""}]",en,Cruel Intentions,"Slaking a thirst for dangerous games, Kathryn challenges her stepbrother, Sebastian, to deflower their headmaster's daughter before the summer ends. If he succeeds, the prize is the chance to bed Kathryn. But if he loses, Kathryn will claim his most prized possession.",/76cCsRtQ5MJBAqoigojXsLXLJwh.jpg,/m2QvGozzKz5ux74gKocn4kFTGz1.jpg,23.449703,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Cruel Productions"", ""id"": 505}, {""name"": ""Newmarket Capital Group"", ""id"": 506}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",05-03-1999,75902208,97,"[{""iso_639_1"": ""vi"", ""name"": ""Ti\u1ebfng Vi\u1ec7t""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,"In the game of seduction, There is only one rule: Never fall in love.",Cruel Intentions,6.6,827
1104,1381,35000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10749, ""name"": ""Romance""}]",http://thefountainmovie.warnerbros.com/,"[{""id"": 879, ""name"": ""brain tumor""}, {""id"": 1604, ""name"": ""operation""}, {""id"": 2011, ""name"": ""queen""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 3262, ""name"": ""surgeon""}, {""id"": 3352, ""name"": ""tree""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 3755, ""name"": ""transience""}, {""id"": 4978, ""name"": ""immortality""}, {""id"": 5566, ""name"": ""maya civilization""}, {""id"": 15149, ""name"": ""monkey""}, {""id"": 208358, ""name"": ""conquest""}]",en,The Fountain,"Spanning over one thousand years, and three parallel stories, The Fountain is a story of love, death, spirituality, and the fragility of our existence in this world.",/tnmkVAYrHITpdKgmZ7CzVBEI4ho.jpg,/9RNJ0pKYA8EQiMa0lFZ68gzeElH.jpg,24.606012,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Muse Entertainment Enterprises"", ""id"": 6438}, {""name"": ""Protozoa Pictures"", ""id"": 7503}, {""name"": ""New Regency Pictures"", ""id"": 10104}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",06-09-2006,15304890,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Death is the road to awe,The Fountain,6.8,827
1105,201088,70000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",http://www.legendary.com/film/blackhat/,"[{""id"": 949, ""name"": ""terrorist""}, {""id"": 1576, ""name"": ""technology""}, {""id"": 2095, ""name"": ""anti hero""}, {""id"": 2157, ""name"": ""hacker""}, {""id"": 2812, ""name"": ""computer virus""}, {""id"": 3635, ""name"": ""national security agency (nsa)""}, {""id"": 4776, ""name"": ""race against time""}, {""id"": 6104, ""name"": ""computer""}, {""id"": 6847, ""name"": ""malaysia""}, {""id"": 7321, ""name"": ""nuclear power plant""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10085, ""name"": ""betrayal""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 10562, ""name"": ""on the run""}, {""id"": 10718, ""name"": ""fugitive""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 12361, ""name"": ""hacking""}, {""id"": 13015, ""name"": ""terrorism""}, {""id"": 15076, ""name"": ""cat and mouse""}, {""id"": 18522, ""name"": ""one against many""}, {""id"": 155555, ""name"": ""computer hacker""}, {""id"": 158111, ""name"": ""no opening credits""}, {""id"": 161520, ""name"": ""terrorist plot""}, {""id"": 183817, ""name"": ""stock exchange""}, {""id"": 209853, ""name"": ""cybercrime""}, {""id"": 218122, ""name"": ""cyber terrorism""}, {""id"": 218124, ""name"": ""chinese military""}, {""id"": 218130, ""name"": ""cyber terrorist""}, {""id"": 218132, ""name"": ""cyber thriller""}]",en,Blackhat,A man is released from prison to help American and Chinese authorities pursue a mysterious cyber criminal. The dangerous search leads them from Chicago to Hong Kong.,/7zu6HPnKPjNA7NuR4DGRdaH0PdX.jpg,/sMEni1oAuBlToW53M3xOjntF1LO.jpg,46.832372,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Forward Pass"", ""id"": 675}, {""name"": ""Legendary Pictures"", ""id"": 923}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",13-01-2015,17752940,133,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,We are no longer in control.,Blackhat,5.1,826
1106,9481,73000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",,"[{""id"": 856, ""name"": ""paraplegic""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 6259, ""name"": ""psychopath""}]",en,The Bone Collector,"Rookie cop, Amelia Donaghy reluctantly teams with Lincoln Rhyme – formerly the department's top homicide detective but now paralyzed as a result of a spinal injury – to catch a grisly serial killer dubbed 'The Bone Collector'. The murderer's special signature is to leave tantalizing clues based on the grim remains of his crimes.",/4HiIegmRMV147NDLAEhXI8duho.jpg,/kyWxlSCDqMXlLg8Kpvw2d2AOf5G.jpg,33.884459,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",04-11-1999,151493655,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Serial killer vs. forensic genius,The Bone Collector,6.5,826
1107,334,37000000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.magnoliamovie.com/,"[{""id"": 455, ""name"": ""farewell""}, {""id"": 802, ""name"": ""regret""}, {""id"": 970, ""name"": ""parents kids relationship""}, {""id"": 1252, ""name"": ""suicide attempt""}, {""id"": 1412, ""name"": ""becoming an adult""}, {""id"": 1872, ""name"": ""loss of father""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 3817, ""name"": ""chance""}, {""id"": 5561, ""name"": ""child prodigy""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 6059, ""name"": ""unsociability""}, {""id"": 163976, ""name"": ""reconciliation""}]",en,Magnolia,"An epic mosaic of many interrelated characters in search of happiness, forgiveness, and meaning in the San Fernando Valley.",/uq2u8HgtLFJkjNq2kHb2jvipIPT.jpg,/sWn488xLGp9SrPjZYuaIAaZE0dF.jpg,30.993736,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Ghoulardi Film Company"", ""id"": 178}, {""name"": ""The Magnolia Project"", ""id"": 179}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",08-12-1999,48451803,188,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,"Things fall down. People look up. And when it rains, it pours.",Magnolia,7.5,825
1108,10591,25000000,"[{""id"": 35, ""name"": ""Comedy""}]",,"[{""id"": 2727, ""name"": ""porn actor""}, {""id"": 5593, ""name"": ""pornographic video""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 6275, ""name"": ""school party""}, {""id"": 6946, ""name"": ""blonde""}, {""id"": 222174, ""name"": ""girl next door""}]",en,The Girl Next Door,"Exceptionally ambitious high schooler Matthew has aspirations for a career in politics when he falls in love with his gorgeous 19-year-old neighbor, Danielle. But Matthew's bright future is jeopardized when he finds Danielle was once a porn star. As Danielle's past catches up with her, Matthew's love for her forces him to re-evaluate his goals.",/5mVyFHSY2rSsNgD4NfEwV82HigU.jpg,/qvcOovScPoRalRxDy50rYSYFree.jpg,39.784026,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""New Regency Pictures"", ""id"": 10104}, {""name"": ""Daybreak"", ""id"": 49241}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",09-04-2004,30411183,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Matt never saw her coming... but all his friends had!,The Girl Next Door,6.3,824
